date,region,category,total_revenue,order_count,average_order_value
2025-03-21,South,Home & Kitchen,1477484.01,30,49249.47
2025-03-21,South,Sports,1668677.07,32,52146.16
2025-03-21,South,Toys,1686036.11,30,56201.2
2025-03-21,West,Beauty,970992.35,25,38839.69
2025-03-21,West,Books,1994932.5,33,60452.5
2025-03-21,West,Clothing,1255560.36,25,50222.41
2025-03-21,West,Electronics,1379155.7,25,55166.23
2025-03-21,West,Grocery,1579707.55,28,56418.13
2025-03-21,West,Home & Kitchen,1625358.43,26,62513.79
2025-03-21,West,Sports,900969.07,19,47419.42
2025-03-21,West,Toys,1649883.13,26,63457.04
2025-03-22,Central,Beauty,1464281.17,31,47234.88
2025-03-22,Central,Books,1609366.48,38,42351.75
2025-03-22,Central,Clothing,1182274.48,24,49261.44
2025-03-22,Central,Electronics,1558941.68,31,50288.44
2025-03-22,Central,Grocery,1592401.66,34,46835.34
2025-03-22,Central,Home & Kitchen,1616188.66,38,42531.28
2025-03-22,Central,Sports,2060982.71,39,52845.71
2025-03-22,Central,Toys,2156398.56,31,69561.24
2025-03-22,East,Beauty,871279.39,18,48404.41
2025-03-22,East,Books,851349.07,23,37015.18
2025-03-22,East,Clothing,1139989.98,21,54285.24
2025-03-22,East,Electronics,815741.17,23,35467.01
2025-03-22,East,Grocery,1297292.45,21,61775.83
2025-03-22,East,Home & Kitchen,1835754.78,28,65562.67
2025-03-22,East,Sports,683632.03,17,40213.65
2025-03-22,East,Toys,1027957.33,25,41118.29
2025-03-22,North,Beauty,2087432.1,37,56417.08
2025-03-22,North,Books,1894648.78,40,47366.22
2025-03-22,North,Clothing,2499933.77,36,69442.6
2025-03-22,North,Electronics,2024183.61,37,54707.67
2025-03-22,North,Grocery,2198494.05,42,52345.1
2025-03-22,North,Home & Kitchen,1916783.79,44,43563.27
2025-03-22,North,Sports,1472438.14,35,42069.66
2025-03-22,North,Toys,1662686.31,35,47505.32
2025-03-22,South,Beauty,1125769.01,20,56288.45
2025-03-22,South,Books,1215591.94,23,52851.82
2025-03-22,South,Clothing,1122554.55,23,48806.72
2025-03-22,South,Electronics,990278.58,24,41261.61
2025-03-22,South,Grocery,1789953.58,33,54241.02
2025-03-22,South,Home & Kitchen,1485262.25,27,55009.71
2025-03-22,South,Sports,1194465.8,26,45940.99
2025-03-22,South,Toys,1672641.3,32,52270.04
2025-03-22,West,Beauty,1418734.05,23,61684.09
2025-03-22,West,Books,860268.27,22,39103.1
2025-03-22,West,Clothing,1649490.63,31,53209.38
2025-03-22,West,Electronics,1591184.16,25,63647.37
2025-03-22,West,Grocery,1808008.0,36,50222.44
2025-03-22,West,Home & Kitchen,1204001.57,19,63368.5
2025-03-22,West,Sports,1456780.61,30,48559.35
2025-03-22,West,Toys,1413806.55,27,52363.21
2025-03-23,Central,Beauty,1508213.94,34,44359.23
2025-03-23,Central,Books,1312195.56,24,54674.82
2025-03-23,Central,Clothing,1436840.68,25,57473.63
2025-03-23,Central,Electronics,1256806.2,26,48338.7
2025-03-23,Central,Grocery,1607551.48,28,57412.55
2025-03-23,Central,Home & Kitchen,1646400.79,26,63323.11
2025-03-23,Central,Sports,1002659.66,30,33421.99
2025-03-23,Central,Toys,1133164.79,29,39074.65
2025-03-23,East,Beauty,1423438.91,29,49084.1
2025-03-23,East,Books,1188606.35,26,45715.63
2025-03-23,East,Clothing,1542525.77,24,64271.91
2025-03-23,East,Electronics,1721768.73,30,57392.29
2025-03-23,East,Grocery,1565308.82,29,53976.17
2025-03-23,East,Home & Kitchen,1559511.92,26,59981.23
2025-03-23,East,Sports,1386328.23,25,55453.13
2025-03-23,East,Toys,1036213.77,23,45052.77
2025-03-23,North,Beauty,1307657.62,30,43588.59
2025-03-23,North,Books,1302443.5,30,43414.78
2025-03-23,North,Clothing,1840173.22,32,57505.41
2025-03-23,North,Electronics,1200961.31,29,41412.46
2025-03-23,North,Grocery,1157749.34,27,42879.61
2025-03-23,North,Home & Kitchen,1293856.93,30,43128.56
2025-03-23,North,Sports,1171243.43,21,55773.5
2025-03-23,North,Toys,1930430.41,37,52173.79
2025-03-23,South,Beauty,1569104.64,30,52303.49
2025-03-23,South,Books,1436671.99,29,49540.41
2025-03-23,South,Clothing,1117562.45,26,42983.17
2025-03-23,South,Electronics,1087263.67,25,43490.55
2025-03-23,South,Grocery,1905925.3,34,56056.63
2025-03-23,South,Home & Kitchen,1244106.18,21,59243.15
2025-03-23,South,Sports,1660351.86,32,51886.0
2025-03-23,South,Toys,1816804.88,29,62648.44
2025-03-23,West,Beauty,1494188.47,30,49806.28
2025-03-23,West,Books,1659435.66,27,61460.58
2025-03-23,West,Clothing,1232428.06,24,51351.17
2025-03-23,West,Electronics,796091.0,22,36185.95
2025-03-23,West,Grocery,1136674.94,25,45467.0
2025-03-23,West,Home & Kitchen,1289736.92,31,41604.42
2025-03-23,West,Sports,1050297.56,28,37510.63
2025-03-23,West,Toys,1472167.38,27,54524.72
2025-03-24,Central,Beauty,1486748.19,33,45052.98
2025-03-24,Central,Books,1600474.03,31,51628.19
2025-03-24,Central,Clothing,1667786.26,28,59563.8
2025-03-24,Central,Electronics,1263744.71,28,45133.74
2025-03-24,Central,Grocery,1428392.92,29,49254.93
2025-03-24,Central,Home & Kitchen,1616223.33,31,52136.24
2025-03-24,Central,Sports,804356.86,17,47315.11
2025-03-24,Central,Toys,1539351.52,33,46647.02
2025-03-24,East,Beauty,1281932.34,24,53413.85
2025-03-24,East,Books,1445186.12,32,45162.07
2025-03-24,East,Clothing,988866.94,23,42994.21
2025-03-24,East,Electronics,1038645.53,21,49459.31
2025-03-24,East,Grocery,1530952.98,27,56701.96
2025-03-24,East,Home & Kitchen,1343408.93,23,58409.08
2025-03-24,East,Sports,842349.77,20,42117.49
2025-03-24,East,Toys,1996441.96,33,60498.24
2025-03-24,North,Beauty,1267566.13,23,55111.57
2025-03-24,North,Books,1561687.25,28,55774.54
2025-03-24,North,Clothing,967621.02,26,37216.19
2025-03-24,North,Electronics,1320163.47,28,47148.7
2025-03-24,North,Grocery,1573085.62,34,46267.22
2025-03-24,North,Home & Kitchen,1823986.53,31,58838.28
2025-03-24,North,Sports,1778026.89,31,57355.71
2025-03-24,North,Toys,1396561.19,28,49877.19
2025-03-24,South,Beauty,1386663.04,24,57777.63
2025-03-24,South,Books,1311681.43,26,50449.29
2025-03-24,South,Clothing,1500938.6,27,55590.32
2025-03-24,South,Electronics,1421834.04,32,44432.31
2025-03-24,South,Grocery,1654762.21,29,57060.77
2025-03-24,South,Home & Kitchen,618845.49,22,28129.34
2025-03-24,South,Sports,943209.63,23,41009.11
2025-03-24,South,Toys,2608039.53,35,74515.42
2025-03-24,West,Beauty,1939734.76,32,60616.71
2025-03-24,West,Books,1182140.89,33,35822.45
2025-03-24,West,Clothing,1882961.57,35,53798.9
2025-03-24,West,Electronics,1240139.79,29,42763.44
2025-03-24,West,Grocery,2113956.5,38,55630.43
2025-03-24,West,Home & Kitchen,2053383.11,37,55496.84
2025-03-24,West,Sports,1320655.51,33,40019.86
2025-03-24,West,Toys,2821815.66,43,65623.62
2025-03-25,Central,Beauty,1700188.79,28,60721.03
2025-03-25,Central,Books,1331112.4,22,60505.11
2025-03-25,Central,Clothing,1251009.46,22,56864.07
2025-03-25,Central,Electronics,1150739.78,28,41097.85
2025-03-25,Central,Grocery,1204266.37,24,50177.77
2025-03-25,Central,Home & Kitchen,1064992.04,26,40961.23
2025-03-25,Central,Sports,1686538.52,27,62464.39
2025-03-25,Central,Toys,2279430.3,27,84423.34
2025-03-25,East,Beauty,1245289.03,21,59299.48
2025-03-25,East,Books,1126419.68,27,41719.25
2025-03-25,East,Clothing,1381355.0,26,53129.04
2025-03-25,East,Electronics,1206851.15,20,60342.56
2025-03-25,East,Grocery,1052610.06,18,58478.34
2025-03-25,East,Home & Kitchen,1059554.0,20,52977.7
2025-03-25,East,Sports,1193209.7,23,51878.68
2025-03-25,East,Toys,1982301.43,30,66076.71
2025-03-25,North,Beauty,1207552.76,22,54888.76
2025-03-25,North,Books,1756408.17,27,65052.15
2025-03-25,North,Clothing,1718459.42,28,61373.55
2025-03-25,North,Electronics,1538908.2,27,56996.6
2025-03-25,North,Grocery,1029260.78,20,51463.04
2025-03-25,North,Home & Kitchen,1082932.02,27,40108.59
2025-03-25,North,Sports,1291863.05,27,47846.78
2025-03-25,North,Toys,1465338.05,32,45791.81
2025-03-25,South,Beauty,1606283.82,30,53542.79
2025-03-25,South,Books,1918246.42,34,56419.01
2025-03-25,South,Clothing,1904635.75,36,52906.55
2025-03-25,South,Electronics,2045279.75,35,58436.56
2025-03-25,South,Grocery,2083257.1,42,49601.36
2025-03-25,South,Home & Kitchen,1393494.81,29,48051.55
2025-03-25,South,Sports,1827734.26,38,48098.27
2025-03-25,South,Toys,2105994.12,45,46799.87
2025-03-25,West,Beauty,1801498.92,35,51471.4
2025-03-25,West,Books,2369084.09,44,53842.82
2025-03-25,West,Clothing,1938504.4,41,47280.6
2025-03-25,West,Electronics,1713942.49,26,65920.87
2025-03-25,West,Grocery,2229351.14,44,50667.07
2025-03-25,West,Home & Kitchen,1551406.87,34,45629.61
2025-03-25,West,Sports,1478690.39,35,42248.3
2025-03-25,West,Toys,2076392.19,37,56118.71
2025-03-26,Central,Beauty,1719527.91,32,53735.25
2025-03-26,Central,Books,1498449.62,33,45407.56
2025-03-26,Central,Clothing,2356139.4,32,73629.36
2025-03-26,Central,Electronics,1751052.12,27,64853.78
2025-03-26,Central,Grocery,1143987.3,28,40856.69
2025-03-26,Central,Home & Kitchen,1677061.36,29,57829.7
2025-03-26,Central,Sports,1778144.02,33,53883.15
2025-03-26,Central,Toys,1529644.22,32,47801.38
2025-03-26,East,Beauty,2090294.47,34,61479.25
2025-03-26,East,Books,1521381.54,36,42260.6
2025-03-26,East,Clothing,2245129.61,39,57567.43
2025-03-26,East,Electronics,1452237.41,29,50077.15
2025-03-26,East,Grocery,2305739.36,39,59121.52
2025-03-26,East,Home & Kitchen,1373004.32,29,47344.98
2025-03-26,East,Sports,1849264.06,32,57789.5
2025-03-26,East,Toys,1892556.73,31,61050.22
2025-03-26,North,Beauty,820917.97,19,43206.21
2025-03-26,North,Books,1487570.36,28,53127.51
2025-03-26,North,Clothing,1842033.31,32,57563.54
2025-03-26,North,Electronics,896960.55,21,42712.41
2025-03-26,North,Grocery,1703650.68,30,56788.36
2025-03-26,North,Home & Kitchen,1367741.19,32,42741.91
2025-03-26,North,Sports,1590591.59,29,54847.99
2025-03-26,North,Toys,1656425.22,32,51763.29
2025-03-26,South,Beauty,2269625.33,41,55356.72
2025-03-26,South,Books,1361308.05,32,42540.88
2025-03-26,South,Clothing,1918737.2,35,54821.06
2025-03-26,South,Electronics,2495744.59,42,59422.49
2025-03-26,South,Grocery,2647059.89,42,63025.24
2025-03-26,South,Home & Kitchen,1517739.39,29,52335.84
2025-03-26,South,Sports,1762255.19,31,56846.94
2025-03-26,South,Toys,1887794.9,32,58993.59
2025-03-26,West,Beauty,1165443.48,28,41622.98
2025-03-26,West,Books,1025491.28,25,41019.65
2025-03-26,West,Clothing,1359116.8,27,50337.66
2025-03-26,West,Electronics,1143531.37,22,51978.7
2025-03-26,West,Grocery,896711.82,26,34488.92
2025-03-26,West,Home & Kitchen,1545207.46,22,70236.7
2025-03-26,West,Sports,1219309.17,27,45159.6
2025-03-26,West,Toys,1127292.51,23,49012.72
2025-03-27,Central,Beauty,1758905.5,35,50254.44
2025-03-27,Central,Books,2080501.95,29,71741.45
2025-03-27,Central,Clothing,1945147.94,29,67074.07
2025-03-27,Central,Electronics,925493.61,26,35595.91
2025-03-27,Central,Grocery,2361598.8,38,62147.34
2025-03-27,Central,Home & Kitchen,1602134.03,27,59338.3
2025-03-27,Central,Sports,1966699.91,28,70239.28
2025-03-27,Central,Toys,1631335.42,38,42929.88
2025-03-27,East,Beauty,1853645.33,32,57926.42
2025-03-27,East,Books,1423271.6,25,56930.86
2025-03-27,East,Clothing,1307373.96,25,52294.96
2025-03-27,East,Electronics,921041.78,14,65788.7
2025-03-27,East,Grocery,1160990.67,25,46439.63
2025-03-27,East,Home & Kitchen,1463171.18,30,48772.37
2025-03-27,East,Sports,1370414.29,24,57100.6
2025-03-27,East,Toys,1976417.34,32,61763.04
2025-03-27,North,Beauty,892688.19,20,44634.41
2025-03-27,North,Books,1181806.2,28,42207.36
2025-03-27,North,Clothing,1129747.74,21,53797.51
2025-03-27,North,Electronics,1369026.75,26,52654.88
2025-03-27,North,Grocery,1485416.45,25,59416.66
2025-03-27,North,Home & Kitchen,1034212.17,20,51710.61
2025-03-27,North,Sports,1177545.94,21,56073.62
2025-03-27,North,Toys,1579045.13,23,68654.14
2025-03-27,South,Beauty,1288041.95,28,46001.5
2025-03-27,South,Books,1215763.64,26,46760.14
2025-03-27,South,Clothing,1111628.62,23,48331.68
2025-03-27,South,Electronics,1270940.66,25,50837.63
2025-03-27,South,Grocery,1022059.26,23,44437.36
2025-03-27,South,Home & Kitchen,1325537.52,22,60251.71
2025-03-27,South,Sports,971460.49,26,37363.87
2025-03-27,South,Toys,1611290.38,27,59677.42
2025-03-27,West,Beauty,1420033.67,27,52593.84
2025-03-27,West,Books,825848.92,23,35906.47
2025-03-27,West,Clothing,1259694.33,20,62984.72
2025-03-27,West,Electronics,1478688.68,26,56872.64
2025-03-27,West,Grocery,1350985.47,24,56291.06
2025-03-27,West,Home & Kitchen,913233.09,19,48064.9
2025-03-27,West,Sports,1636012.56,28,58429.02
2025-03-27,West,Toys,1316850.84,22,59856.86
2025-03-28,Central,Beauty,1521881.93,30,50729.4
2025-03-28,Central,Books,1551922.53,30,51730.75
2025-03-28,Central,Clothing,1334180.98,32,41693.16
2025-03-28,Central,Electronics,1231210.87,25,49248.43
2025-03-28,Central,Grocery,1394791.25,26,53645.82
2025-03-28,Central,Home & Kitchen,1836924.43,31,59255.63
2025-03-28,Central,Sports,1744021.21,33,52849.13
2025-03-28,Central,Toys,1649172.05,35,47119.2
2025-03-28,East,Beauty,1099548.07,25,43981.92
2025-03-28,East,Books,1971413.37,33,59739.8
2025-03-28,East,Clothing,1668695.77,30,55623.19
2025-03-28,East,Electronics,1140398.21,23,49582.53
2025-03-28,East,Grocery,1253793.11,32,39181.03
2025-03-28,East,Home & Kitchen,1822452.91,28,65087.6
2025-03-28,East,Sports,1657894.97,32,51809.22
2025-03-28,East,Toys,2001422.08,37,54092.49
2025-03-28,North,Beauty,1297708.69,23,56422.12
2025-03-28,North,Books,1102845.45,21,52516.45
2025-03-28,North,Clothing,965300.16,17,56782.36
2025-03-28,North,Electronics,1460327.19,23,63492.49
2025-03-28,North,Grocery,1185361.98,27,43902.3
2025-03-28,North,Home & Kitchen,1576367.91,34,46363.76
2025-03-28,North,Sports,1435856.31,37,38806.93
2025-03-28,North,Toys,1719416.35,33,52103.53
2025-03-28,South,Beauty,1406885.34,27,52106.86
2025-03-28,South,Books,1907031.01,26,73347.35
2025-03-28,South,Clothing,1232008.3,26,47384.93
2025-03-28,South,Electronics,1142941.17,22,51951.87
2025-03-28,South,Grocery,1227529.47,20,61376.47
2025-03-28,South,Home & Kitchen,1375986.42,24,57332.77
2025-03-28,South,Sports,1345050.4,26,51732.71
2025-03-28,South,Toys,1383169.36,26,53198.82
2025-03-28,West,Beauty,1491255.4,24,62135.64
2025-03-28,West,Books,1701590.13,28,60771.08
2025-03-28,West,Clothing,2089530.4,38,54987.64
2025-03-28,West,Electronics,1417456.92,33,42953.24
2025-03-28,West,Grocery,1810886.31,37,48942.87
2025-03-28,West,Home & Kitchen,1418923.31,28,50675.83
2025-03-28,West,Sports,1512569.03,22,68753.14
2025-03-28,West,Toys,2758982.65,36,76638.41
2025-03-29,Central,Beauty,2047526.3,33,62046.25
2025-03-29,Central,Books,1466760.36,29,50577.94
2025-03-29,Central,Clothing,1645051.58,31,53066.18
2025-03-29,Central,Electronics,1371701.3,26,52757.74
2025-03-29,Central,Grocery,2018014.42,27,74741.27
2025-03-29,Central,Home & Kitchen,1890180.26,35,54005.15
2025-03-29,Central,Sports,1247554.59,28,44555.52
2025-03-29,Central,Toys,2032744.33,37,54939.04
2025-03-29,East,Beauty,1854319.78,33,56191.51
2025-03-29,East,Books,1537168.71,27,56932.17
2025-03-29,East,Clothing,1453770.42,29,50130.01
2025-03-29,East,Electronics,1572394.0,27,58236.81
2025-03-29,East,Grocery,2065657.16,36,57379.37
2025-03-29,East,Home & Kitchen,1858772.03,34,54669.77
2025-03-29,East,Sports,1563050.44,30,52101.68
2025-03-29,East,Toys,1871574.76,37,50583.1
2025-03-29,North,Beauty,1273673.28,22,57894.24
2025-03-29,North,Books,1624162.36,26,62467.78
2025-03-29,North,Clothing,879610.76,20,43980.54
2025-03-29,North,Electronics,1276702.29,24,53195.93
2025-03-29,North,Grocery,1190674.47,22,54121.57
2025-03-29,North,Home & Kitchen,1563961.57,27,57924.5
2025-03-29,North,Sports,1484144.38,31,47875.63
2025-03-29,North,Toys,1470335.01,32,45947.97
2025-03-29,South,Beauty,1888950.57,29,65136.23
2025-03-29,South,Books,2066597.84,37,55854.0
2025-03-29,South,Clothing,1508664.85,33,45717.12
2025-03-29,South,Electronics,1499296.0,28,53546.29
2025-03-29,South,Grocery,1924916.42,33,58330.8
2025-03-29,South,Home & Kitchen,1130501.28,31,36467.78
2025-03-29,South,Sports,1769538.0,27,65538.44
2025-03-29,South,Toys,2215053.84,33,67122.84
2025-03-29,West,Beauty,1001782.99,22,45535.59
2025-03-29,West,Books,951407.03,22,43245.77
2025-03-29,West,Clothing,1208343.98,25,48333.76
2025-03-29,West,Electronics,1360437.39,20,68021.87
2025-03-29,West,Grocery,1008705.36,18,56039.19
2025-03-29,West,Home & Kitchen,1492361.35,26,57398.51
2025-03-29,West,Sports,1015076.01,20,50753.8
2025-03-29,West,Toys,1575016.75,28,56250.6
2025-03-30,Central,Beauty,1078527.47,28,38518.84
2025-03-30,Central,Books,1279904.17,22,58177.46
2025-03-30,Central,Clothing,717104.39,16,44819.02
2025-03-30,Central,Electronics,1951846.71,28,69708.81
2025-03-30,Central,Grocery,1362624.31,27,50467.57
2025-03-30,Central,Home & Kitchen,1072293.96,21,51061.62
2025-03-30,Central,Sports,1309484.94,21,62356.43
2025-03-30,Central,Toys,1220269.72,25,48810.79
2025-03-30,East,Beauty,966400.81,19,50863.2
2025-03-30,East,Books,977702.97,21,46557.28
2025-03-30,East,Clothing,1162590.62,23,50547.42
2025-03-30,East,Electronics,1325817.77,26,50992.99
2025-03-30,East,Grocery,810444.62,21,38592.6
2025-03-30,East,Home & Kitchen,1219629.58,26,46908.83
2025-03-30,East,Sports,876136.19,16,54758.51
2025-03-30,East,Toys,1528265.94,30,50942.2
2025-03-30,North,Beauty,1718649.15,32,53707.79
2025-03-30,North,Books,1283261.28,29,44250.39
2025-03-30,North,Clothing,1263019.2,25,50520.77
2025-03-30,North,Electronics,1428568.99,27,52909.96
2025-03-30,North,Grocery,1488792.02,29,51337.66
2025-03-30,North,Home & Kitchen,1391610.24,26,53523.47
2025-03-30,North,Sports,1231375.55,27,45606.5
2025-03-30,North,Toys,1002008.43,26,38538.79
2025-03-30,South,Beauty,1318356.39,26,50706.02
2025-03-30,South,Books,1717883.14,32,53683.85
2025-03-30,South,Clothing,1744820.79,33,52873.36
2025-03-30,South,Electronics,1386054.5,26,53309.79
2025-03-30,South,Grocery,1367377.84,30,45579.26
2025-03-30,South,Home & Kitchen,1516449.98,29,52291.38
2025-03-30,South,Sports,1175095.78,30,39169.86
2025-03-30,South,Toys,1880160.06,35,53718.86
2025-03-30,West,Beauty,1498246.65,31,48330.54
2025-03-30,West,Books,1459549.55,31,47082.24
2025-03-30,West,Clothing,1444845.91,34,42495.47
2025-03-30,West,Electronics,2017164.59,30,67238.82
2025-03-30,West,Grocery,1402901.44,27,51959.31
2025-03-30,West,Home & Kitchen,1515029.6,26,58270.37
2025-03-30,West,Sports,1701710.55,27,63026.32
2025-03-30,West,Toys,2090706.77,38,55018.6
2025-03-31,Central,Beauty,1501837.03,32,46932.41
2025-03-31,Central,Books,1690878.26,30,56362.61
2025-03-31,Central,Clothing,1442854.34,29,49753.6
2025-03-31,Central,Electronics,1476906.7,25,59076.27
2025-03-31,Central,Grocery,1265639.26,24,52734.97
2025-03-31,Central,Home & Kitchen,1336104.16,25,53444.17
2025-03-31,Central,Sports,1397751.88,29,48198.34
2025-03-31,Central,Toys,1463477.1,27,54202.86
2025-03-31,East,Beauty,1558765.53,35,44536.16
2025-03-31,East,Books,1477490.55,34,43455.6
2025-03-31,East,Clothing,1430256.66,34,42066.37
2025-03-31,East,Electronics,1484703.78,26,57103.99
2025-03-31,East,Grocery,2003572.22,39,51373.65
2025-03-31,East,Home & Kitchen,2057671.14,33,62353.67
2025-03-31,East,Sports,1160840.86,29,40029.0
2025-03-31,East,Toys,1498924.2,31,48352.39
2025-03-31,North,Beauty,1206578.88,30,40219.3
2025-03-31,North,Books,1819628.84,30,60654.29
2025-03-31,North,Clothing,1989113.61,33,60276.17
2025-03-31,North,Electronics,1143324.97,24,47638.54
2025-03-31,North,Grocery,1375905.72,31,44384.06
2025-03-31,North,Home & Kitchen,1638706.07,29,56507.11
2025-03-31,North,Sports,1308325.17,31,42204.04
2025-03-31,North,Toys,1103286.76,22,50149.4
2025-03-31,South,Beauty,1682736.97,29,58025.41
2025-03-31,South,Books,1411924.98,26,54304.81
2025-03-31,South,Clothing,1300389.4,25,52015.58
2025-03-31,South,Electronics,1701143.6,35,48604.1
2025-03-31,South,Grocery,1503238.58,32,46976.21
2025-03-31,South,Home & Kitchen,1852446.01,31,59756.32
2025-03-31,South,Sports,1982845.45,37,53590.42
2025-03-31,South,Toys,1400783.23,32,43774.48
2025-03-31,West,Beauty,1113508.89,25,44540.36
2025-03-31,West,Books,1034631.68,27,38319.69
2025-03-31,West,Clothing,1018018.11,25,40720.72
2025-03-31,West,Electronics,1008084.24,23,43829.75
2025-03-31,West,Grocery,1393093.8,27,51596.07
2025-03-31,West,Home & Kitchen,2120157.13,33,64247.19
2025-03-31,West,Sports,1128175.07,27,41784.26
2025-03-31,West,Toys,1512054.91,26,58155.96
2025-04-01,Central,Beauty,1762274.03,35,50350.69
2025-04-01,Central,Books,2149647.01,39,55119.15
2025-04-01,Central,Clothing,1368780.44,30,45626.01
2025-04-01,Central,Electronics,1480892.92,27,54847.89
2025-04-01,Central,Grocery,1619610.1,33,49079.09
2025-04-01,Central,Home & Kitchen,1837331.28,33,55676.71
2025-04-01,Central,Sports,2126660.94,37,57477.32
2025-04-01,Central,Toys,2149513.26,38,56566.14
2025-04-01,East,Beauty,1598269.95,29,55112.76
2025-04-01,East,Books,1391290.57,25,55651.62
2025-04-01,East,Clothing,1065968.14,21,50760.39
2025-04-01,East,Electronics,1313543.22,22,59706.51
2025-04-01,East,Grocery,1583024.53,28,56536.59
2025-04-01,East,Home & Kitchen,840047.79,24,35001.99
2025-04-01,East,Sports,1563500.13,30,52116.67
2025-04-01,East,Toys,2117616.27,34,62282.83
2025-04-01,North,Beauty,1964797.4,37,53102.63
2025-04-01,North,Books,2251733.47,35,64335.24
2025-04-01,North,Clothing,1485306.92,32,46415.84
2025-04-01,North,Electronics,1789235.55,37,48357.72
2025-04-01,North,Grocery,2235377.22,38,58825.72
2025-04-01,North,Home & Kitchen,1876513.78,34,55191.58
2025-04-01,North,Sports,1577489.17,29,54396.18
2025-04-01,North,Toys,1520829.74,33,46085.75
2025-04-01,South,Beauty,1362780.32,21,64894.3
2025-04-01,South,Books,1220632.44,29,42090.77
2025-04-01,South,Clothing,1580654.27,29,54505.32
2025-04-01,South,Electronics,1438528.59,26,55328.02
2025-04-01,South,Grocery,1682422.54,33,50982.5
2025-04-01,South,Home & Kitchen,1663228.58,30,55440.95
2025-04-01,South,Sports,1459368.95,27,54050.7
2025-04-01,South,Toys,1798404.0,29,62013.93
2025-04-01,West,Beauty,1220543.8,23,53067.12
2025-04-01,West,Books,1411513.51,27,52278.28
2025-04-01,West,Clothing,421418.23,15,28094.55
2025-04-01,West,Electronics,1357179.6,25,54287.18
2025-04-01,West,Grocery,1066210.93,20,53310.55
2025-04-01,West,Home & Kitchen,1105029.06,20,55251.45
2025-04-01,West,Sports,932211.53,21,44391.03
2025-04-01,West,Toys,1481712.76,23,64422.29
2025-04-02,Central,Beauty,2068192.71,42,49242.68
2025-04-02,Central,Books,2084722.92,41,50846.9
2025-04-02,Central,Clothing,1369456.73,32,42795.52
2025-04-02,Central,Electronics,2343855.66,36,65107.1
2025-04-02,Central,Grocery,2508810.71,45,55751.35
2025-04-02,Central,Home & Kitchen,1814537.35,35,51843.92
2025-04-02,Central,Sports,940447.49,24,39185.31
2025-04-02,Central,Toys,1806740.74,40,45168.52
2025-04-02,East,Beauty,1101761.31,24,45906.72
2025-04-02,East,Books,1355896.63,20,67794.83
2025-04-02,East,Clothing,1490928.2,22,67769.46
2025-04-02,East,Electronics,1064276.43,23,46272.89
2025-04-02,East,Grocery,748244.54,17,44014.38
2025-04-02,East,Home & Kitchen,803607.15,19,42295.11
2025-04-02,East,Sports,647100.37,14,46221.46
2025-04-02,East,Toys,1525625.04,26,58677.89
2025-04-02,North,Beauty,1323321.9,28,47261.5
2025-04-02,North,Books,2089463.91,35,59698.97
2025-04-02,North,Clothing,2224606.25,38,58542.27
2025-04-02,North,Electronics,1846647.01,33,55959.0
2025-04-02,North,Grocery,2182227.24,41,53225.05
2025-04-02,North,Home & Kitchen,1463691.6,31,47215.86
2025-04-02,North,Sports,1465298.5,32,45790.58
2025-04-02,North,Toys,1396310.22,31,45042.27
2025-04-02,South,Beauty,1918023.82,36,53278.44
2025-04-02,South,Books,1838020.36,40,45950.51
2025-04-02,South,Clothing,1268288.8,27,46973.66
2025-04-02,South,Electronics,1207276.72,26,46433.72
2025-04-02,South,Grocery,1733192.84,26,66661.26
2025-04-02,South,Home & Kitchen,1517626.12,32,47425.82
2025-04-02,South,Sports,1748873.57,29,60305.99
2025-04-02,South,Toys,1525543.14,34,44868.92
2025-04-02,West,Beauty,1212934.71,21,57758.8
2025-04-02,West,Books,1448520.98,29,49949.0
2025-04-02,West,Clothing,1558660.34,36,43296.12
2025-04-02,West,Electronics,1776116.31,33,53821.71
2025-04-02,West,Grocery,1682352.49,39,43137.24
2025-04-02,West,Home & Kitchen,1469550.31,29,50674.15
2025-04-02,West,Sports,1766324.66,31,56978.21
2025-04-02,West,Toys,1975132.14,36,54864.78
2025-04-03,Central,Beauty,1165354.74,21,55493.08
2025-04-03,Central,Books,1762805.91,35,50365.88
2025-04-03,Central,Clothing,1180663.46,27,43728.28
2025-04-03,Central,Electronics,1524148.25,33,46186.31
2025-04-03,Central,Grocery,1085661.9,32,33926.93
2025-04-03,Central,Home & Kitchen,1870145.6,38,49214.36
2025-04-03,Central,Sports,1728328.72,30,57610.96
2025-04-03,Central,Toys,2284761.64,38,60125.31
2025-04-03,East,Beauty,670655.02,21,31935.95
2025-04-03,East,Books,810617.77,23,35244.25
2025-04-03,East,Clothing,1430386.53,27,52977.28
2025-04-03,East,Electronics,1695216.33,29,58455.74
2025-04-03,East,Grocery,1329542.96,24,55397.62
2025-04-03,East,Home & Kitchen,1692939.59,33,51301.2
2025-04-03,East,Sports,1492703.75,26,57411.68
2025-04-03,East,Toys,1936617.79,28,69164.92
2025-04-03,North,Beauty,1802901.14,36,50080.59
2025-04-03,North,Books,1057566.55,25,42302.66
2025-04-03,North,Clothing,2205399.81,39,56548.71
2025-04-03,North,Electronics,1897014.1,27,70259.78
2025-04-03,North,Grocery,1629269.97,29,56181.72
2025-04-03,North,Home & Kitchen,1683810.79,35,48108.88
2025-04-03,North,Sports,1492931.31,30,49764.38
2025-04-03,North,Toys,1698039.66,31,54775.47
