sku_id,product_name,category,warehouse_id,stock_quantity,reorder_level,unit_cost,demand_30_day,stock_status,reorder_flag,inventory_value
SKU04212,Face-to-face radical array,Beauty,WH-CHE,1860.0,27.0,5070.46,220.0,overstock,NO,9431055.6
SKU04213,Open-source mission-critical database,Grocery,WH-MUM,48.0,64.0,14488.39,194.0,below_reorder,YES,695442.72
SKU04214,Cross-platform 5thgeneration algorithm,Sports,WH-CHE,818.0,93.0,8472.28,172.0,overstock,NO,6930325.04
SKU04215,Up-sized intangible solution,Grocery,WH-HYD,719.0,95.0,10452.68,147.0,overstock,NO,7515476.92
SKU04216,Pre-emptive attitude-oriented support,Toys,WH-DEL,626.0,18.0,9737.09,189.0,overstock,NO,6095418.34
SKU04217,Persistent dedicated throughput,Beauty,WH-HYD,917.0,47.0,280.49,171.0,overstock,NO,257209.33
SKU04218,Configurable bifurcated process improvement,Toys,WH-HYD,1434.0,100.0,6802.92,244.0,overstock,NO,9755387.28
SKU04219,Quality-focused responsive adapter,Books,WH-CHE,841.0,13.0,3305.61,214.0,overstock,NO,2780018.01
SKU04220,Right-sized 3rdgeneration knowledge user,Grocery,WH-CHE,217.0,46.0,1742.08,128.0,overstock,NO,378031.36
SKU04221,Fully-configurable 24/7 algorithm,Beauty,WH-BLR,1943.0,91.0,763.47,205.0,overstock,NO,1483422.21
SKU04222,Managed multimedia solution,Home & Kitchen,WH-MUM,135.0,71.0,729.93,270.0,healthy,NO,98540.55
SKU04223,Intuitive object-oriented portal,Sports,WH-BLR,1958.0,82.0,2178.72,196.0,overstock,NO,4265933.76
SKU04224,Public-key uniform superstructure,Books,WH-MUM,1863.0,36.0,9751.75,208.0,overstock,NO,18167510.25
SKU04225,Multi-channeled neutral hierarchy,Clothing,WH-MUM,0.0,24.0,12132.54,203.0,stockout,YES,0.0
SKU04226,Centralized global pricing structure,Clothing,WH-CHE,831.0,95.0,6499.14,222.0,overstock,NO,5400785.34
SKU04227,De-engineered mobile project,Sports,WH-HYD,1866.0,84.0,10189.22,213.0,overstock,NO,19013084.52
SKU04228,User-friendly responsive benchmark,Electronics,WH-CHE,229.0,77.0,7341.68,262.0,healthy,NO,1681244.72
SKU04229,Profound 6thgeneration approach,Beauty,WH-DEL,1621.0,25.0,13467.9,230.0,overstock,NO,21831465.9
SKU04230,Managed multi-state protocol,Grocery,WH-MUM,929.0,40.0,8200.03,223.0,overstock,NO,7617827.87
SKU04231,Cloned explicit attitude,Electronics,WH-DEL,1013.0,51.0,13706.89,151.0,overstock,NO,13885079.57
SKU04232,Self-enabling background product,Beauty,WH-HYD,1056.0,11.0,14039.93,189.0,overstock,NO,14826166.08
SKU04233,Visionary real-time alliance,Toys,WH-HYD,430.0,32.0,4556.3,180.0,overstock,NO,1959209.0
SKU04234,Reduced analyzing moderator,Beauty,WH-BLR,1101.0,58.0,11965.02,167.0,overstock,NO,13173487.02
SKU04235,Realigned eco-centric service-desk,Books,WH-BLR,1663.0,69.0,6717.4,268.0,overstock,NO,11171036.2
SKU04236,Future-proofed tangible service-desk,Grocery,WH-CHE,52.0,95.0,5228.63,186.0,below_reorder,YES,271888.76
SKU04237,User-friendly multi-tasking analyzer,Beauty,WH-DEL,941.0,18.0,9709.72,210.0,overstock,NO,9136846.52
SKU04238,Grass-roots motivating software,Sports,WH-DEL,571.0,17.0,9500.38,253.0,overstock,NO,5424716.98
SKU04239,Secured bottom-line framework,Grocery,WH-CHE,1584.0,87.0,12388.23,188.0,overstock,NO,19622956.32
SKU04240,Progressive optimal pricing structure,Home & Kitchen,WH-MUM,1919.0,66.0,4178.92,242.0,overstock,NO,8019347.48
SKU04241,Progressive eco-centric flexibility,Books,WH-DEL,876.0,46.0,6119.91,239.0,overstock,NO,5361041.16
SKU04242,Phased content-based infrastructure,Toys,WH-HYD,1504.0,24.0,11797.96,178.0,overstock,NO,17744131.84
SKU04243,Versatile coherent policy,Clothing,WH-MUM,1077.0,72.0,6136.41,272.0,overstock,NO,6608913.57
SKU04244,Universal transitional hub,Books,WH-HYD,912.0,46.0,4472.92,219.0,overstock,NO,4079303.04
SKU04245,Profound multi-tasking access,Toys,WH-BLR,1060.0,57.0,6600.41,231.0,overstock,NO,6996434.6
SKU04246,Extended systematic moderator,Grocery,WH-MUM,1416.0,92.0,13444.88,186.0,overstock,NO,19037950.08
SKU04247,Organized optimal interface,Clothing,WH-CHE,1698.0,23.0,9626.79,199.0,overstock,NO,16346289.42
SKU04248,Optimized background encryption,Toys,WH-BLR,1750.0,25.0,7457.84,193.0,overstock,NO,13051220.0
SKU04249,Virtual cohesive solution,Beauty,WH-BLR,1571.0,53.0,4195.42,178.0,overstock,NO,6591004.82
SKU04250,Reduced asymmetric Graphical User Interface,Grocery,WH-HYD,61.0,86.0,9569.77,194.0,below_reorder,YES,583755.97
SKU04251,Enhanced heuristic solution,Grocery,WH-DEL,1314.0,49.0,13406.88,150.0,overstock,NO,17616640.32
SKU04252,Phased explicit capacity,Beauty,WH-DEL,431.0,12.0,5093.99,262.0,overstock,NO,2195509.69
SKU04253,Pre-emptive uniform secured line,Grocery,WH-BLR,1589.0,23.0,2977.8,200.0,overstock,NO,4731724.2
SKU04254,Public-key methodical knowledge user,Grocery,WH-CHE,719.0,32.0,2622.72,247.0,overstock,NO,1885735.68
SKU04255,Profit-focused high-level alliance,Home & Kitchen,WH-BLR,1135.0,58.0,8641.76,236.0,overstock,NO,9808397.6
SKU04256,Integrated intermediate middleware,Home & Kitchen,WH-BLR,751.0,53.0,3912.08,228.0,overstock,NO,2937972.08
SKU04257,Assimilated content-based focus group,Home & Kitchen,WH-DEL,1716.0,73.0,4931.41,194.0,overstock,NO,8462299.56
SKU04258,Multi-tiered upward-trending synergy,Sports,WH-HYD,0.0,51.0,9538.08,215.0,stockout,YES,0.0
SKU04259,Virtual static encoding,Toys,WH-BLR,318.0,37.0,4655.11,202.0,overstock,NO,1480324.98
SKU04260,Extended scalable challenge,Sports,WH-MUM,1524.0,29.0,2359.09,268.0,overstock,NO,3595253.16
SKU04261,Upgradable homogeneous knowledge user,Home & Kitchen,WH-DEL,563.0,10.0,1951.4,171.0,overstock,NO,1098638.2
SKU04262,Stand-alone 4thgeneration monitoring,Sports,WH-DEL,831.0,68.0,13572.51,234.0,overstock,NO,11278755.81
SKU04263,Robust heuristic hardware,Toys,WH-DEL,1462.0,97.0,5139.81,193.0,overstock,NO,7514402.22
SKU04264,Exclusive analyzing encryption,Sports,WH-DEL,858.0,89.0,7727.54,174.0,overstock,NO,6630229.32
SKU04265,Programmable static knowledge user,Grocery,WH-MUM,899.0,57.0,14261.42,242.0,overstock,NO,12821016.58
SKU04266,Operative foreground moratorium,Electronics,WH-DEL,329.0,83.0,8624.99,218.0,overstock,NO,2837621.71
SKU04267,Stand-alone holistic focus group,Toys,WH-MUM,1274.0,32.0,10824.05,191.0,overstock,NO,13789839.7
SKU04268,Persevering mission-critical challenge,Beauty,WH-BLR,865.0,15.0,11000.41,161.0,overstock,NO,9515354.65
SKU04269,Synergized mission-critical knowledge user,Toys,WH-BLR,232.0,79.0,13660.49,204.0,healthy,NO,3169233.68
SKU04270,Reduced bifurcated intranet,Sports,WH-MUM,719.0,37.0,4124.33,177.0,overstock,NO,2965393.27
SKU04271,Decentralized clear-thinking middleware,Sports,WH-DEL,541.0,23.0,8726.59,202.0,overstock,NO,4721085.19
SKU04272,Optimized system-worthy application,Electronics,WH-MUM,1387.0,14.0,11931.69,227.0,overstock,NO,16549254.03
SKU04273,Synergistic content-based superstructure,Toys,WH-DEL,1529.0,48.0,7400.54,285.0,overstock,NO,11315425.66
SKU04274,Cloned grid-enabled challenge,Toys,WH-MUM,1936.0,22.0,2199.55,273.0,overstock,NO,4258328.8
SKU04275,Open-source motivating superstructure,Clothing,WH-HYD,1700.0,50.0,10463.07,192.0,overstock,NO,17787219.0
SKU04276,Multi-lateral disintermediate forecast,Toys,WH-MUM,1623.0,83.0,7118.01,262.0,overstock,NO,11552530.23
SKU04277,Seamless mission-critical concept,Electronics,WH-BLR,881.0,39.0,5092.99,189.0,overstock,NO,4486924.19
SKU04278,Synchronized full-range toolset,Sports,WH-BLR,433.0,32.0,10197.23,189.0,overstock,NO,4415400.59
SKU04279,Integrated 3rdgeneration frame,Electronics,WH-BLR,95.0,37.0,7454.18,203.0,healthy,NO,708147.1
SKU04280,Total empowering pricing structure,Electronics,WH-MUM,936.0,31.0,13979.97,218.0,overstock,NO,13085251.92
SKU04281,Realigned multi-tasking extranet,Grocery,WH-CHE,1907.0,52.0,3844.28,172.0,overstock,NO,7331041.96
SKU04282,Customer-focused asynchronous knowledgebase,Books,WH-BLR,996.0,31.0,11021.39,190.0,overstock,NO,10977304.44
SKU04283,Advanced grid-enabled standardization,Toys,WH-HYD,995.0,98.0,543.03,209.0,overstock,NO,540314.85
SKU04284,Switchable actuating website,Grocery,WH-HYD,1085.0,37.0,10031.81,179.0,overstock,NO,10884513.85
SKU04285,Optimized fault-tolerant encoding,Electronics,WH-MUM,130.0,14.0,1815.36,202.0,overstock,NO,235996.8
SKU04286,Self-enabling 5thgeneration attitude,Beauty,WH-CHE,1913.0,29.0,2623.26,230.0,overstock,NO,5018296.38
SKU04287,Proactive global contingency,Books,WH-MUM,1976.0,28.0,5493.44,273.0,overstock,NO,10855037.44
SKU04288,Organic incremental data-warehouse,Grocery,WH-BLR,90.0,46.0,7432.26,182.0,healthy,NO,668903.4
SKU04289,Universal local standardization,Electronics,WH-MUM,495.0,43.0,5993.12,216.0,overstock,NO,2966594.4
SKU04290,Reverse-engineered encompassing knowledge user,Toys,WH-DEL,839.0,45.0,8255.88,253.0,overstock,NO,6926683.32
SKU04291,Persevering non-volatile Graphic Interface,Home & Kitchen,WH-BLR,0.0,51.0,6300.91,302.0,stockout,YES,0.0
SKU04292,Persevering asynchronous neural-net,Sports,WH-MUM,1199.0,35.0,1990.46,205.0,overstock,NO,2386561.54
SKU04293,Enterprise-wide dynamic complexity,Grocery,WH-BLR,247.0,95.0,882.59,175.0,healthy,NO,217999.73
SKU04294,Integrated bifurcated instruction set,Clothing,WH-DEL,1254.0,49.0,11131.89,206.0,overstock,NO,13959390.06
SKU04295,Automated systematic access,Toys,WH-CHE,304.0,64.0,1139.26,162.0,overstock,NO,346335.04
SKU04296,Pre-emptive mobile secured line,Beauty,WH-CHE,169.0,15.0,3989.89,216.0,overstock,NO,674291.41
SKU04297,Fundamental dynamic data-warehouse,Books,WH-DEL,1775.0,31.0,7364.76,216.0,overstock,NO,13072449.0
SKU04298,Versatile system-worthy intranet,Toys,WH-DEL,1799.0,52.0,6903.11,256.0,overstock,NO,12418694.89
SKU04299,Function-based multimedia hierarchy,Books,WH-MUM,1594.0,40.0,4854.73,215.0,overstock,NO,7738439.62
SKU04300,Universal mission-critical alliance,Home & Kitchen,WH-HYD,561.0,95.0,14706.41,222.0,overstock,NO,8250296.01
SKU04301,Organized attitude-oriented Internet solution,Beauty,WH-HYD,1655.0,11.0,14733.32,236.0,overstock,NO,24383644.6
SKU04302,Fully-configurable discrete service-desk,Beauty,WH-CHE,174.0,85.0,13091.25,223.0,healthy,NO,2277877.5
SKU04303,Cross-group context-sensitive budgetary management,Toys,WH-MUM,804.0,32.0,4837.38,211.0,overstock,NO,3889253.52
SKU04304,Operative bi-directional open architecture,Toys,WH-DEL,145.0,19.0,7304.02,241.0,overstock,NO,1059082.9
SKU04305,Profit-focused well-modulated policy,Beauty,WH-CHE,711.0,31.0,1755.1,268.0,overstock,NO,1247876.1
SKU04306,Triple-buffered high-level functionalities,Home & Kitchen,WH-DEL,1191.0,61.0,11957.91,218.0,overstock,NO,14241870.81
SKU04307,Integrated holistic concept,Sports,WH-MUM,1562.0,26.0,14164.79,158.0,overstock,NO,22125401.98
SKU04308,Exclusive intermediate monitoring,Home & Kitchen,WH-CHE,505.0,42.0,13864.59,197.0,overstock,NO,7001617.95
SKU04309,Right-sized interactive contingency,Grocery,WH-HYD,1763.0,59.0,4988.72,274.0,overstock,NO,8795113.36
SKU04310,Self-enabling logistical matrices,Grocery,WH-HYD,1391.0,30.0,6107.96,231.0,overstock,NO,8496172.36
SKU04311,Configurable systemic concept,Sports,WH-BLR,1902.0,76.0,12949.31,213.0,overstock,NO,24629587.62
SKU04312,Synergized 24/7 groupware,Books,WH-HYD,28.0,84.0,6568.16,174.0,below_reorder,YES,183908.48
SKU04313,Diverse mission-critical architecture,Books,WH-BLR,1357.0,16.0,3561.75,153.0,overstock,NO,4833294.75
SKU04314,Stand-alone attitude-oriented framework,Books,WH-MUM,1643.0,70.0,11009.53,180.0,overstock,NO,18088657.79
SKU04315,Compatible secondary adapter,Books,WH-DEL,1301.0,55.0,5915.86,196.0,overstock,NO,7696533.86
SKU04316,Centralized needs-based forecast,Home & Kitchen,WH-CHE,849.0,61.0,12785.9,255.0,overstock,NO,10855229.1
SKU04317,Innovative user-facing adapter,Electronics,WH-HYD,45.0,85.0,8154.31,211.0,below_reorder,YES,366943.95
SKU04318,Grass-roots object-oriented adapter,Toys,WH-DEL,104.0,16.0,5071.73,224.0,overstock,NO,527459.92
SKU04319,Networked 3rdgeneration pricing structure,Home & Kitchen,WH-DEL,746.0,88.0,7293.84,244.0,overstock,NO,5441204.64
SKU04320,Devolved asymmetric benchmark,Toys,WH-BLR,32.0,70.0,9902.25,203.0,below_reorder,YES,316872.0
SKU04321,Up-sized user-facing contingency,Home & Kitchen,WH-MUM,480.0,67.0,8426.7,163.0,overstock,NO,4044816.0
SKU04322,Up-sized uniform hierarchy,Sports,WH-MUM,228.0,70.0,2173.09,201.0,overstock,NO,495464.52
SKU04323,Fully-configurable next generation task-force,Grocery,WH-CHE,1021.0,39.0,12369.07,233.0,overstock,NO,12628820.47
SKU04324,Public-key upward-trending strategy,Home & Kitchen,WH-HYD,0.0,100.0,9481.35,272.0,stockout,YES,0.0
SKU04325,Focused intermediate application,Sports,WH-BLR,671.0,30.0,13116.82,225.0,overstock,NO,8801386.22
SKU04326,Adaptive multimedia info-mediaries,Toys,WH-CHE,257.0,41.0,11134.33,229.0,overstock,NO,2861522.81
SKU04327,Robust cohesive workforce,Toys,WH-CHE,1786.0,37.0,10977.89,274.0,overstock,NO,19606511.54
SKU04328,Ameliorated tangible approach,Sports,WH-MUM,965.0,75.0,495.2,235.0,overstock,NO,477868.0
SKU04329,Horizontal interactive adapter,Beauty,WH-HYD,214.0,19.0,9195.19,211.0,overstock,NO,1967770.66
SKU04330,User-centric interactive pricing structure,Electronics,WH-DEL,1036.0,86.0,8863.39,264.0,overstock,NO,9182472.04
SKU04331,Advanced neutral benchmark,Electronics,WH-MUM,1279.0,39.0,3978.46,179.0,overstock,NO,5088450.34
SKU04332,Re-engineered didactic challenge,Home & Kitchen,WH-BLR,550.0,52.0,6591.99,238.0,overstock,NO,3625594.5
SKU04333,Networked discrete algorithm,Home & Kitchen,WH-BLR,1233.0,27.0,7284.36,188.0,overstock,NO,8981615.88
SKU04334,User-friendly intermediate parallelism,Grocery,WH-HYD,274.0,32.0,3526.91,224.0,overstock,NO,966373.34
SKU04335,Re-contextualized tertiary data-warehouse,Home & Kitchen,WH-BLR,645.0,40.0,1573.53,222.0,overstock,NO,1014926.85
SKU04336,Switchable methodical architecture,Beauty,WH-HYD,197.0,89.0,800.26,262.0,healthy,NO,157651.22
SKU04337,Multi-lateral full-range project,Books,WH-CHE,380.0,66.0,11670.87,241.0,overstock,NO,4434930.6
SKU04338,Multi-lateral neutral Graphical User Interface,Beauty,WH-HYD,1443.0,53.0,1494.21,267.0,overstock,NO,2156145.03
SKU04339,Streamlined motivating moderator,Toys,WH-MUM,817.0,47.0,113.01,208.0,overstock,NO,92329.17
SKU04340,Compatible discrete functionalities,Beauty,WH-MUM,460.0,84.0,13187.25,236.0,overstock,NO,6066135.0
SKU04341,Team-oriented intangible alliance,Toys,WH-BLR,9.0,69.0,12209.53,200.0,below_reorder,YES,109885.77
SKU04342,De-engineered 4thgeneration functionalities,Home & Kitchen,WH-HYD,831.0,49.0,9639.05,150.0,overstock,NO,8010050.55
SKU04343,Advanced systematic product,Clothing,WH-CHE,191.0,20.0,14643.7,231.0,overstock,NO,2796946.7
SKU04344,Re-contextualized demand-driven software,Home & Kitchen,WH-MUM,928.0,34.0,9892.41,280.0,overstock,NO,9180156.48
SKU04345,Automated secondary synergy,Clothing,WH-CHE,178.0,43.0,8765.12,169.0,overstock,NO,1560191.36
SKU04346,Progressive attitude-oriented access,Beauty,WH-DEL,1762.0,62.0,13900.07,130.0,overstock,NO,24491923.34
SKU04347,Expanded didactic solution,Toys,WH-CHE,1360.0,53.0,8725.46,247.0,overstock,NO,11866625.6
SKU04348,Multi-channeled incremental data-warehouse,Toys,WH-HYD,1510.0,93.0,6898.99,223.0,overstock,NO,10417474.9
SKU04349,Persistent web-enabled migration,Beauty,WH-CHE,1923.0,19.0,9319.78,250.0,overstock,NO,17921936.94
SKU04350,Realigned analyzing project,Toys,WH-CHE,844.0,66.0,14972.91,239.0,overstock,NO,12637136.04
SKU04351,Fundamental methodical policy,Electronics,WH-MUM,282.0,58.0,11122.57,187.0,overstock,NO,3136564.74
SKU04352,Streamlined motivating circuit,Sports,WH-BLR,1174.0,97.0,8602.91,148.0,overstock,NO,10099816.34
SKU04353,Configurable scalable capacity,Sports,WH-DEL,1365.0,44.0,3555.72,180.0,overstock,NO,4853557.8
SKU04354,Implemented client-server policy,Sports,WH-CHE,607.0,23.0,14608.84,177.0,overstock,NO,8867565.88
SKU04355,Devolved uniform ability,Home & Kitchen,WH-HYD,245.0,69.0,6475.89,187.0,overstock,NO,1586593.05
SKU04356,Innovative hybrid functionalities,Sports,WH-MUM,559.0,33.0,10637.63,120.0,overstock,NO,5946435.17
SKU04357,Expanded multimedia secured line,Clothing,WH-BLR,0.0,26.0,12874.8,213.0,stockout,YES,0.0
SKU04358,Programmable fresh-thinking strategy,Clothing,WH-CHE,1626.0,71.0,12160.75,217.0,overstock,NO,19773379.5
SKU04359,Mandatory global time-frame,Clothing,WH-CHE,1789.0,13.0,10038.89,271.0,overstock,NO,17959574.21
SKU04360,Customizable mobile utilization,Sports,WH-HYD,212.0,51.0,6684.17,214.0,overstock,NO,1417044.04
SKU04361,Fully-configurable even-keeled moratorium,Electronics,WH-BLR,1210.0,79.0,9941.45,187.0,overstock,NO,12029154.5
SKU04362,Enterprise-wide 24/7 structure,Beauty,WH-MUM,1506.0,40.0,270.39,197.0,overstock,NO,407207.34
SKU04363,Self-enabling systematic leverage,Grocery,WH-BLR,611.0,36.0,1561.77,239.0,overstock,NO,954241.47
SKU04364,Enhanced multimedia collaboration,Clothing,WH-HYD,650.0,35.0,14480.75,185.0,overstock,NO,9412487.5
SKU04365,Advanced human-resource product,Books,WH-DEL,900.0,87.0,1028.3,195.0,overstock,NO,925470.0
SKU04366,Streamlined cohesive task-force,Clothing,WH-MUM,779.0,35.0,13412.68,240.0,overstock,NO,10448477.72
SKU04367,Quality-focused didactic leverage,Sports,WH-BLR,174.0,43.0,6721.28,245.0,overstock,NO,1169502.72
SKU04368,Secured local task-force,Books,WH-CHE,1297.0,31.0,14054.96,285.0,overstock,NO,18229283.12
SKU04369,Synergistic contextually-based hierarchy,Sports,WH-HYD,1640.0,79.0,1660.9,231.0,overstock,NO,2723876.0
SKU04370,Multi-layered coherent artificial intelligence,Home & Kitchen,WH-DEL,301.0,60.0,10355.6,237.0,overstock,NO,3117035.6
SKU04371,Customizable dedicated project,Home & Kitchen,WH-CHE,1320.0,42.0,8565.7,177.0,overstock,NO,11306724.0
SKU04372,Switchable value-added info-mediaries,Electronics,WH-BLR,1049.0,54.0,2647.18,195.0,overstock,NO,2776891.82
SKU04373,Face-to-face cohesive analyzer,Clothing,WH-CHE,855.0,97.0,10130.51,247.0,overstock,NO,8661586.05
SKU04374,Enterprise-wide grid-enabled hub,Clothing,WH-BLR,360.0,47.0,6436.94,223.0,overstock,NO,2317298.4
SKU04375,Optimized 3rdgeneration conglomeration,Books,WH-BLR,619.0,41.0,1646.34,233.0,overstock,NO,1019084.46
SKU04376,Phased mobile hardware,Beauty,WH-CHE,444.0,65.0,1542.21,231.0,overstock,NO,684741.24
SKU04377,Inverse intermediate neural-net,Books,WH-BLR,1417.0,59.0,6243.4,232.0,overstock,NO,8846897.8
SKU04378,Ergonomic high-level infrastructure,Toys,WH-DEL,1691.0,50.0,1551.98,140.0,overstock,NO,2624398.18
SKU04379,Triple-buffered analyzing approach,Books,WH-DEL,1396.0,71.0,3436.43,162.0,overstock,NO,4797256.28
SKU04380,Automated needs-based open system,Toys,WH-HYD,260.0,99.0,7070.82,242.0,healthy,NO,1838413.2
SKU04381,Centralized fault-tolerant projection,Grocery,WH-BLR,1240.0,40.0,110.71,208.0,overstock,NO,137280.4
SKU04382,Streamlined neutral neural-net,Home & Kitchen,WH-CHE,1616.0,86.0,1664.86,224.0,overstock,NO,2690413.76
SKU04383,Versatile transitional Local Area Network,Electronics,WH-CHE,794.0,67.0,9962.53,229.0,overstock,NO,7910248.82
SKU04384,Intuitive next generation architecture,Toys,WH-DEL,288.0,44.0,6722.25,183.0,overstock,NO,1936008.0
SKU04385,Organic hybrid info-mediaries,Toys,WH-DEL,400.0,88.0,2587.06,159.0,overstock,NO,1034824.0
SKU04386,Total human-resource pricing structure,Toys,WH-HYD,1130.0,50.0,13338.59,166.0,overstock,NO,15072606.7
SKU04387,Inverse mobile migration,Toys,WH-BLR,1006.0,11.0,10369.22,217.0,overstock,NO,10431435.32
SKU04388,Right-sized optimizing frame,Home & Kitchen,WH-MUM,705.0,25.0,9590.9,176.0,overstock,NO,6761584.5
SKU04389,Upgradable upward-trending emulation,Beauty,WH-BLR,2.0,60.0,4926.75,260.0,below_reorder,YES,9853.5
SKU04390,Integrated systemic circuit,Toys,WH-MUM,0.0,79.0,1727.31,248.0,stockout,YES,0.0
SKU04391,Assimilated holistic customer loyalty,Electronics,WH-HYD,1787.0,26.0,3439.08,203.0,overstock,NO,6145635.96
SKU04392,Visionary fault-tolerant migration,Grocery,WH-HYD,707.0,63.0,5077.68,165.0,overstock,NO,3589919.76
SKU04393,Monitored secondary synergy,Electronics,WH-BLR,182.0,26.0,8748.98,188.0,overstock,NO,1592314.36
SKU04394,Exclusive methodical customer loyalty,Electronics,WH-MUM,803.0,62.0,9266.86,260.0,overstock,NO,7441288.58
SKU04395,Ergonomic systematic website,Books,WH-BLR,1323.0,30.0,7666.32,181.0,overstock,NO,10142541.36
SKU04396,Public-key multimedia emulation,Home & Kitchen,WH-MUM,1926.0,29.0,2887.95,186.0,overstock,NO,5562191.7
SKU04397,Optimized client-driven structure,Toys,WH-BLR,442.0,35.0,7318.57,152.0,overstock,NO,3234807.94
SKU04398,Intuitive intangible application,Beauty,WH-CHE,221.0,69.0,9283.01,163.0,overstock,NO,2051545.21
SKU04399,Assimilated user-facing framework,Toys,WH-CHE,741.0,60.0,3746.15,212.0,overstock,NO,2775897.15
SKU04400,Enterprise-wide impactful ability,Home & Kitchen,WH-BLR,1459.0,39.0,2169.3,195.0,overstock,NO,3165008.7
SKU04401,Fully-configurable user-facing middleware,Toys,WH-MUM,829.0,74.0,2982.41,177.0,overstock,NO,2472417.89
SKU04402,Robust 24/7 ability,Clothing,WH-DEL,1663.0,65.0,1198.56,199.0,overstock,NO,1993205.28
SKU04403,Configurable leadingedge process improvement,Books,WH-CHE,701.0,52.0,14479.79,158.0,overstock,NO,10150332.79
SKU04404,Cross-group leadingedge policy,Books,WH-BLR,1894.0,16.0,9102.15,167.0,overstock,NO,17239472.1
SKU04405,Open-source empowering neural-net,Beauty,WH-MUM,1346.0,87.0,7563.16,189.0,overstock,NO,10180013.36
SKU04406,Front-line actuating encryption,Toys,WH-DEL,1642.0,87.0,3570.3,180.0,overstock,NO,5862432.6
SKU04407,Cross-group optimizing hierarchy,Grocery,WH-BLR,1066.0,51.0,10572.97,216.0,overstock,NO,11270786.02
SKU04408,Compatible dynamic neural-net,Sports,WH-MUM,1188.0,99.0,1864.94,241.0,overstock,NO,2215548.72
SKU04409,Switchable bandwidth-monitored standardization,Sports,WH-BLR,174.0,82.0,13689.97,186.0,healthy,NO,2382054.78
SKU04410,Compatible high-level protocol,Sports,WH-BLR,145.0,42.0,2425.38,208.0,overstock,NO,351680.1
SKU04411,Sharable tertiary help-desk,Electronics,WH-HYD,947.0,28.0,8717.92,169.0,overstock,NO,8255870.24
SKU04412,Down-sized human-resource website,Home & Kitchen,WH-BLR,1949.0,73.0,8276.18,176.0,overstock,NO,16130274.82
SKU04413,Enterprise-wide leadingedge middleware,Electronics,WH-BLR,1942.0,30.0,4673.1,215.0,overstock,NO,9075160.2
SKU04414,Upgradable human-resource secured line,Grocery,WH-DEL,1618.0,35.0,14877.64,247.0,overstock,NO,24072021.52
SKU04415,Managed context-sensitive matrix,Sports,WH-HYD,882.0,39.0,13817.51,232.0,overstock,NO,12187043.82
SKU04416,Cross-platform local focus group,Grocery,WH-HYD,1349.0,83.0,11850.84,195.0,overstock,NO,15986783.16
SKU04417,Reactive multi-state intranet,Grocery,WH-DEL,1366.0,84.0,4841.05,181.0,overstock,NO,6612874.3
SKU04418,Quality-focused upward-trending strategy,Toys,WH-DEL,724.0,89.0,10574.7,160.0,overstock,NO,7656082.8
SKU04419,Multi-lateral zero-defect projection,Electronics,WH-MUM,1692.0,45.0,7340.6,199.0,overstock,NO,12420295.2
SKU04420,Visionary optimizing customer loyalty,Clothing,WH-BLR,85.0,25.0,5470.15,203.0,overstock,NO,464962.75
SKU04421,Cross-platform fault-tolerant monitoring,Grocery,WH-CHE,313.0,29.0,795.58,178.0,overstock,NO,249016.54
SKU04422,Mandatory homogeneous artificial intelligence,Electronics,WH-BLR,1685.0,21.0,8833.66,214.0,overstock,NO,14884717.1
SKU04423,Front-line local structure,Electronics,WH-BLR,0.0,15.0,115.37,164.0,stockout,YES,0.0
SKU04424,Ergonomic eco-centric approach,Clothing,WH-HYD,525.0,32.0,4592.56,283.0,overstock,NO,2411094.0
SKU04425,Synergistic optimal groupware,Electronics,WH-BLR,758.0,26.0,10638.99,212.0,overstock,NO,8064354.42
SKU04426,Synergized bifurcated help-desk,Grocery,WH-CHE,1421.0,13.0,7585.07,214.0,overstock,NO,10778384.47
SKU04427,Future-proofed intangible monitoring,Grocery,WH-BLR,1438.0,50.0,5206.73,237.0,overstock,NO,7487277.74
SKU04428,Reverse-engineered transitional artificial intelli,Sports,WH-HYD,1688.0,39.0,4289.12,319.0,overstock,NO,7240034.56
SKU04429,Optional fault-tolerant access,Books,WH-CHE,503.0,79.0,12358.98,138.0,overstock,NO,6216566.94
SKU04430,Implemented impactful time-frame,Toys,WH-DEL,1168.0,36.0,5172.61,206.0,overstock,NO,6041608.48
SKU04431,Future-proofed interactive structure,Books,WH-MUM,1145.0,47.0,11890.15,210.0,overstock,NO,13614221.75
SKU04432,Triple-buffered static interface,Books,WH-DEL,864.0,61.0,665.08,215.0,overstock,NO,574629.12
SKU04433,Synergistic full-range capability,Sports,WH-MUM,84.0,56.0,12077.93,224.0,healthy,NO,1014546.12
SKU04434,Optimized real-time flexibility,Books,WH-DEL,595.0,72.0,13122.66,206.0,overstock,NO,7807982.7
SKU04435,Visionary needs-based conglomeration,Books,WH-MUM,1471.0,100.0,3098.16,182.0,overstock,NO,4557393.36
SKU04436,Intuitive asynchronous algorithm,Electronics,WH-HYD,1440.0,24.0,14358.9,193.0,overstock,NO,20676816.0
SKU04437,Vision-oriented asymmetric process improvement,Home & Kitchen,WH-CHE,204.0,30.0,12487.91,172.0,overstock,NO,2547533.64
SKU04438,Vision-oriented global open architecture,Toys,WH-HYD,1811.0,95.0,10074.55,202.0,overstock,NO,18245010.05
