order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,bronze_ingestion_timestamp,source_file_name,load_date
ORD00040583,CUST003298,2025-03-03 10:04:32,placed,299.05,82.85,debit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040584,CUST003686,2025-02-10 06:13:39,placed,33011.44,2934.98,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040585,CUST007676,2025-03-05 05:56:57,PENDING,36618.59,8710.54,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040586,CUST001641,2025-03-05 18:14:07,PENDING,28873.54,2991.03,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040587,CUST008647,2025-04-04 16:49:26,delivered,37959.0,2738.38,credit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040588,CUST000532,2025-04-07 15:54:24,placed,5810.12,370.01,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040589,CUST002695,2025-01-22 01:13:01,placed,14733.16,3142.26,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040590,CUST006646,2025-03-17 22:17:13,refunded,29068.8,6428.37,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040591,CUST001859,2025-02-03 08:17:45,PENDING,21714.42,2108.16,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040592,CUST008080,2025-03-10 13:46:27,delivered,8428.71,978.51,net_banking,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040593,CUST006977,2025-02-06 14:39:00,unknown,21949.72,3731.17,COD,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040594,CUST001485,2025-01-24 02:52:01,delivered,27453.98,3375.23,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040595,CUST000655,2025-01-03 06:00:12,refunded,39034.49,2191.93,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040596,CUST003731,2025-03-28 23:39:08,placed,22489.29,4066.25,credit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040597,CUST008411,2025-03-17 21:48:02,refunded,48867.85,4819.13,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040598,CUST006863,2025-01-11 11:17:08,delivered,36442.96,4465.29,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040599,CUST004429,2025-02-10 23:37:25,placed,7935.06,758.21,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040600,CUST001747,2025-03-23 01:21:05,delivered,32675.64,1694.71,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040601,,2025-02-26 03:34:35,cancelled,43857.5,8339.78,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040602,CUST001544,2025-02-23 13:11:32,cancelled,45178.5,1767.75,COD,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040603,CUST003167,2025-03-17 15:50:22,delivered,18100.76,4910.54,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040604,CUST009556,2025-01-23 01:26:12,PENDING,13752.17,2023.45,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040605,CUST009148,2025-04-09 16:34:17,refunded,44571.36,12711.53,debit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040606,CUST000256,2025-01-21 20:40:18,cancelled,8551.79,1571.98,debit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040607,CUST005316,2025-04-03 00:50:46,delivered,13096.73,1853.89,COD,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040608,CUST005281,2025-03-23 23:36:38,delivered,49529.92,9332.21,UPI,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040609,CUST003259,2025-03-17 08:51:58,cancelled,20221.09,1428.13,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040610,CUST009183,2025-04-14 00:11:09,cancelled,45229.21,185.61,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040611,CUST007772,2025-03-23 17:46:27,PENDING,35377.18,9202.3,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040612,CUST006951,2025-03-07 23:35:25,placed,36982.18,3954.37,UPI,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040613,CUST004407,2025-04-12 20:30:30,cancelled,6030.34,1083.01,UPI,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040614,CUST001033,2025-02-07 08:07:25,cancelled,14036.95,1101.94,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040615,CUST004261,2025-02-01 14:21:52,shipped,10007.71,2808.54,COD,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040616,CUST003942,2025-03-24 20:58:30,placed,4795.11,1298.01,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040617,CUST002193,2025-02-06 13:13:17,delivered,22388.06,1641.91,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040618,CUST003288,2025-03-13 08:39:37,delivered,49323.96,12167.95,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040619,CUST005762,2025-02-28 18:08:46,cancelled,26208.41,6628.22,COD,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040620,CUST002203,2025-03-19 16:36:04,delivered,123.24,8.1,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040621,CUST003056,2025-01-02 21:03:21,placed,4402.54,298.15,COD,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040622,CUST010000,2025-03-25 23:29:26,delivered,45800.56,12822.86,net_banking,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040623,CUST002441,2025-02-17 17:31:07,cancelled,17800.07,4224.49,debit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040624,CUST002898,2025-01-19 06:26:29,cancelled,5369.56,177.37,COD,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040625,CUST004201,2025-01-20 05:15:52,cancelled,46941.16,11026.41,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040626,CUST006742,2025-01-01 02:55:54,delivered,45020.48,4538.19,net_banking,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040627,CUST004270,2025-03-01 21:09:06,cancelled,26300.8,4663.21,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040628,CUST005645,2025-03-12 00:30:13,cancelled,35709.29,5641.21,debit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040629,CUST009701,2025-03-13 18:58:48,shipped,37571.08,6413.95,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040630,CUST001120,2025-01-29 14:24:27,delivered,42991.31,2006.39,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040631,CUST005700,2025-02-23 11:31:31,placed,24412.82,3362.13,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040632,CUST000021,2025-03-05 19:59:19,cancelled,42300.8,3497.52,debit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040633,CUST004095,2025-02-12 20:16:39,shipped,11738.74,1143.83,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040634,CUST001623,2025-03-03 19:34:42,delivered,20544.15,2955.08,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040635,CUST003456,2025-03-14 04:10:13,cancelled,45853.95,6131.85,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040636,CUST008339,2025-04-05 02:05:41,placed,37870.06,1456.1,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040637,CUST002615,2025-01-23 03:14:30,cancelled,2099.0,329.61,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040638,CUST004926,2025-03-08 06:12:05,placed,14400.18,4311.91,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040639,CUST004288,2025-03-06 10:49:13,delivered,28535.71,6150.44,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040640,CUST003181,2025-02-20 23:21:13,shipped,3915.6,179.32,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040641,CUST005535,2025-04-07 21:10:18,placed,34216.89,10196.25,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040642,CUST004451,2025-03-20 04:15:21,cancelled,41729.99,7052.72,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040643,CUST007915,2025-04-02 20:41:40,refunded,38808.07,10942.13,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040644,CUST009835,2025-04-02 10:25:26,placed,31925.85,7661.25,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040645,CUST003254,2025-01-24 08:31:45,cancelled,41597.3,12031.92,debit_card,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040646,CUST000219,2025-02-15 03:25:20,placed,48252.09,5440.45,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040647,CUST000930,2025-01-25 01:06:47,placed,10335.83,947.92,credit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040648,CUST004323,2025-04-07 12:15:25,delivered,34910.54,4960.79,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040649,CUST003367,2025-03-07 12:05:51,shipped,47816.05,560.92,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040650,CUST002384,2025-02-16 09:24:55,unknown,49813.0,6750.97,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040651,CUST006208,2025-02-05 00:27:24,delivered,17661.86,1757.82,COD,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040652,CUST002708,2025-02-19 16:49:03,delivered,12038.01,3340.17,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040653,CUST006960,2025-04-13 14:25:06,unknown,26348.08,222.29,net_banking,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040654,CUST004082,2025-03-19 13:22:57,cancelled,20379.3,5089.42,credit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040655,CUST008827,2025-02-13 17:56:30,delivered,41963.92,10462.8,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040656,CUST008440,2025-03-30 08:33:37,cancelled,48140.02,12670.51,credit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040657,CUST006597,2025-01-01 23:11:24,placed,26041.14,4983.91,COD,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040658,CUST006053,2025-03-22 04:33:08,cancelled,20919.19,5670.52,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040659,CUST004447,2025-01-12 01:47:13,placed,40625.55,2223.82,credit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040660,CUST005439,2025-03-12 17:22:59,delivered,13709.37,2903.18,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040661,CUST008032,2025-01-11 13:46:55,refunded,25757.94,167.19,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040662,CUST009310,2025-04-04 06:33:00,delivered,44060.12,9576.88,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040663,CUST001645,2025-02-09 07:23:35,cancelled,48108.89,165.63,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040664,CUST008584,2025-03-30 04:55:04,shipped,30057.56,6806.58,debit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040665,CUST003488,2025-01-12 01:40:10,delivered,39255.17,238.05,COD,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040666,CUST004712,2025-03-13 18:27:31,shipped,40030.07,6091.34,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040667,CUST009552,2025-04-03 18:49:52,delivered,3961.85,770.54,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040668,CUST003438,2025-02-25 00:10:07,PENDING,3578.23,414.49,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040669,CUST003629,2025-02-15 20:24:06,cancelled,18758.18,2017.31,debit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040670,CUST008630,2025-01-23 03:24:23,placed,18374.32,1005.0,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040671,CUST004324,2025-03-31 11:23:18,delivered,20815.57,4390.55,net_banking,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040672,CUST004055,2025-04-14 13:54:19,refunded,6131.78,1372.41,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040673,CUST007302,2025-04-13 03:41:55,unknown,35697.19,4303.51,debit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040674,CUST007370,2025-01-28 06:25:56,delivered,19328.83,4424.34,debit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040675,CUST001253,2025-01-01 18:31:42,cancelled,34794.13,8047.76,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040676,CUST001432,2025-04-15 21:56:54,delivered,23622.19,3704.05,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040677,CUST004943,2025-02-18 18:24:08,PENDING,26980.59,7274.01,credit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040678,CUST004675,2025-02-15 08:37:09,shipped,49575.18,3976.5,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040679,CUST001714,2025-03-13 22:29:47,delivered,11901.44,258.75,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040680,CUST007390,2025-03-01 06:02:42,delivered,40493.51,10312.49,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040681,CUST009070,2025-04-07 00:25:26,shipped,8501.55,598.33,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040682,CUST002954,2025-02-10 02:49:15,PENDING,38695.62,6255.99,credit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040683,CUST001250,2025-03-23 19:58:13,cancelled,14606.33,4243.18,UPI,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040684,CUST009650,2025-01-14 05:16:30,shipped,26664.68,2150.39,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040685,CUST004959,2025-02-12 16:56:26,cancelled,21108.53,1953.67,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040686,CUST009137,2025-02-17 02:59:55,delivered,34014.17,10081.62,credit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040687,CUST003589,2025-04-16 07:10:27,cancelled,33777.39,7441.56,debit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040688,CUST003095,2025-02-23 02:41:39,delivered,19727.65,5708.06,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040689,CUST003363,2025-02-25 03:16:40,cancelled,27276.36,6122.61,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040690,CUST006897,2025-02-04 21:22:17,cancelled,16561.2,965.09,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040691,CUST000581,2025-01-26 03:12:41,refunded,25068.94,6913.39,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040692,CUST007007,2025-02-12 01:32:19,cancelled,37704.04,1721.44,UPI,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040693,CUST009063,2025-03-05 01:50:53,placed,21764.99,2171.73,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040694,CUST008892,2025-04-05 21:59:45,delivered,47862.57,44.7,credit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040695,CUST003853,2025-02-03 21:17:41,placed,10738.34,1823.34,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040696,CUST008715,2025-01-27 07:08:26,PENDING,2291.01,154.85,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040697,CUST007210,2025-01-05 12:57:05,cancelled,10691.39,2971.27,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040698,CUST004654,2025-02-16 01:16:18,placed,36647.23,3612.72,COD,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040699,CUST002925,2025-02-24 15:08:05,PENDING,2571.79,145.69,COD,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040700,CUST007041,2025-03-28 15:43:37,PENDING,755.07,82.89,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040701,,2025-03-17 07:47:11,unknown,21745.13,6004.97,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040702,CUST003799,2025-04-04 08:32:41,refunded,17323.94,527.08,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040703,CUST005328,2025-02-13 15:24:03,shipped,24970.14,5855.83,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040704,CUST009381,2025-01-12 03:34:16,delivered,46724.19,1086.38,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040705,CUST004931,2025-02-11 10:46:20,PENDING,45282.71,12820.3,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040706,CUST000285,2025-02-08 00:35:56,unknown,18965.28,4263.8,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040707,CUST001756,2025-01-23 22:41:27,delivered,26733.37,3385.57,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040708,CUST004758,2025-01-28 12:08:23,delivered,29693.09,5255.06,COD,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040709,CUST002049,2025-01-05 03:08:08,cancelled,22015.96,4730.16,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040710,CUST003949,2025-01-15 18:18:43,shipped,34942.38,10102.89,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040711,CUST003632,2025-03-03 13:58:00,shipped,9132.3,212.66,net_banking,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040712,CUST009544,2025-02-04 03:42:21,placed,3229.61,671.99,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040713,CUST008178,2025-03-03 12:36:18,PENDING,11522.14,1769.8,credit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040714,CUST009973,2025-02-10 06:04:21,shipped,5726.47,152.98,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040715,CUST007940,2025-04-05 05:22:36,PENDING,19149.51,4915.81,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040716,CUST003517,2025-03-03 19:06:59,placed,25571.11,2429.23,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040717,CUST006808,2025-03-07 10:39:18,shipped,34465.91,1708.4,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040718,CUST009035,2025-02-27 13:12:45,placed,37829.56,8338.05,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040719,CUST003265,2025-02-17 15:44:26,cancelled,13845.6,3557.31,credit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040720,CUST000247,2025-02-08 08:03:24,delivered,48454.02,10097.87,net_banking,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040721,CUST000779,2025-02-07 01:12:53,placed,17420.56,1275.81,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040722,CUST006705,2025-02-13 06:12:53,shipped,12739.42,1684.66,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040723,CUST006127,2025-01-28 17:28:34,cancelled,40350.81,10472.79,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040724,CUST001448,2025-01-28 14:13:58,delivered,16523.35,3326.4,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040725,CUST000577,2025-04-09 14:59:05,cancelled,42961.69,11218.24,debit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040726,CUST002095,2025-02-15 14:45:14,cancelled,46275.01,4333.92,COD,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040727,CUST002709,2025-02-21 07:38:39,shipped,10372.34,2590.64,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040728,CUST006445,2025-03-10 07:49:35,placed,23038.07,6226.14,net_banking,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040729,CUST005482,2025-04-11 11:01:21,unknown,29474.56,2096.91,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040730,CUST000896,2025-01-28 16:25:43,shipped,49764.1,7715.09,debit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040731,CUST008114,2025-01-09 22:29:29,PENDING,31169.51,4241.19,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00040732,CUST008268,2025-01-11 06:56:52,cancelled,37757.51,3149.54,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
