order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,bronze_ingestion_timestamp,source_file_name,load_date,quarantine_reason
ORD00043501,,2025-03-24 06:30:27,placed,4606.45,1128.12,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043601,,2025-01-01 04:18:05,shipped,49982.47,10181.92,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043701,,2025-03-25 18:48:55,placed,18559.64,2526.13,UPI,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043801,,2025-03-02 21:02:33,shipped,44244.14,4883.25,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043901,,2025-03-08 20:43:07,shipped,18972.56,1754.03,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044001,,2025-01-22 14:13:44,placed,29187.99,8125.05,net_banking,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044101,,2025-03-31 10:32:50,cancelled,24472.27,2806.64,debit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044201,,2025-03-22 12:38:52,shipped,20754.56,1400.15,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044301,,2025-03-19 04:33:12,placed,44242.38,6257.61,UPI,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044401,,2025-02-28 12:20:34,delivered,41204.76,7734.43,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044501,,2025-03-15 10:01:45,shipped,2512.34,504.46,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044601,,2025-02-15 09:46:24,placed,41080.92,9457.76,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044701,,2025-03-03 13:25:59,cancelled,11865.34,2252.47,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044801,,2025-03-03 03:35:24,cancelled,16071.42,1056.65,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00044901,,2025-04-08 07:10:29,unknown,45861.02,7190.26,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045001,,2025-01-22 16:31:44,unknown,8337.96,714.35,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045101,,2025-03-05 18:42:10,cancelled,37988.95,2586.76,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045201,,2025-01-28 02:14:45,delivered,19171.48,1835.43,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045301,,2025-03-13 10:37:39,placed,48784.65,7257.65,net_banking,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045401,,2025-02-06 13:02:48,cancelled,9769.15,834.18,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045501,,2025-01-28 20:23:30,shipped,45173.35,3546.25,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045601,,2025-02-01 12:48:25,delivered,42224.14,12629.75,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045701,,2025-03-19 09:23:28,shipped,9527.84,1254.45,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045801,,2025-03-27 07:49:02,cancelled,17335.5,5192.69,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00045901,,2025-03-21 09:02:35,placed,9178.08,1025.61,credit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046001,,2025-03-28 11:36:58,shipped,10533.63,772.21,UPI,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046101,,2025-03-11 19:12:02,delivered,35756.21,7329.7,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046201,,2025-03-25 01:52:44,refunded,20110.78,1415.87,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046301,,2025-01-31 06:15:17,shipped,15410.83,1597.78,UPI,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046401,,2025-01-28 08:59:51,cancelled,1572.84,165.76,credit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046501,,2025-03-20 07:44:29,placed,37292.56,10807.76,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046601,,2025-03-06 13:05:33,shipped,33181.1,6548.97,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046701,,2025-01-15 09:44:01,refunded,34360.79,2171.48,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046801,,2025-01-03 11:11:06,placed,8267.73,1119.31,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00046901,,2025-04-15 19:28:00,cancelled,49069.96,4704.47,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047001,,2025-02-12 00:30:05,shipped,17161.2,4224.05,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047101,,2025-01-14 23:33:15,cancelled,9861.83,1748.81,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047201,,2025-03-20 21:48:01,cancelled,16488.2,666.76,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047301,,2025-03-26 06:43:58,cancelled,854.76,150.33,UPI,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047401,,2025-04-14 12:55:08,placed,33682.0,1161.51,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047501,,2025-01-25 09:27:08,refunded,5385.77,1110.72,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047601,,2025-02-24 18:14:18,PENDING,32406.33,6350.8,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047701,,2025-03-18 07:32:36,unknown,35719.28,3200.91,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047801,,2025-02-13 11:28:05,shipped,16044.08,269.37,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00047901,,2025-03-06 10:32:13,placed,32267.88,8982.29,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048001,,2025-02-06 19:33:33,shipped,37081.47,9685.8,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048101,,2025-03-03 10:20:20,shipped,14354.72,215.02,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048201,,2025-01-30 11:47:56,shipped,34815.63,1301.07,COD,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048301,,2025-04-04 17:26:08,delivered,35007.7,4599.81,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048401,,2025-01-15 18:57:49,cancelled,5286.1,191.93,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048501,,2025-04-06 05:55:06,shipped,46983.0,8146.5,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048601,,2025-03-29 20:08:35,cancelled,10122.96,1522.95,net_banking,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048701,,2025-03-16 16:27:57,delivered,16988.0,1734.08,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048801,,2025-04-15 07:06:39,placed,4389.02,114.2,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00048901,,2025-03-27 17:18:27,cancelled,999.93,118.35,UPI,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049001,,2025-03-11 03:12:03,PENDING,20677.33,417.47,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049101,,2025-01-08 19:27:13,shipped,43903.87,2898.82,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049201,,2025-04-01 19:03:33,shipped,3475.23,393.62,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049301,,2025-02-01 23:38:30,placed,42756.33,2123.51,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049401,,2025-04-11 20:45:59,delivered,8649.76,1679.72,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049501,,2025-01-29 04:51:02,cancelled,15058.74,1202.32,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049601,,2025-04-08 07:04:06,delivered,24334.09,2902.25,COD,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049701,,2025-04-09 23:16:20,cancelled,27014.03,326.23,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049801,,2025-01-14 12:43:31,shipped,37260.77,506.03,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00049901,,2025-01-26 11:48:43,cancelled,37719.0,11013.92,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
